debate_id,utterance_id,split,title,speakers,dialogue_history,debate_result,ans_speaker,ans_role,ans_text
4395,4457_0,test,Bush 43 is the Worst President of the Last 50 Years,"John Donvan<mod>: Author and correspondent for ABC News.
Jacob Weisberg<for>: Chairman & Editor-in-Chief of The Slate Group
William Kristol<against>: Editor of the influential Washington-based political magazine, the Weekly Standard
Simon Jenkins<for>: Journalist and Author
Karl Rove<against>: Fox News Contributor","Jacob Weisberg (role: for): The question—
Jacob Weisberg (role: for): The question—
William Kristol (role: against): He lost two five to four decisions.
William Kristol (role: against): But we are going to have to detain people.
William Kristol (role: against): I do not believe that is a way you can deal with terrorists captured on the battlefield.
Jacob Weisberg (role: for): We have an existing—
Jacob Weisberg (role: for): No, he set up his own alternate system.
William Kristol (role: against): He signed legislation—
William Kristol (role: against): …that Congress passed.
John Donvan (role: mod): Karl Rove, let’s bring in Karl Rove.
John Donvan (role: mod): I heard it for Jacob, I haven't heard it for Bill Kristol.
William Kristol (role: against): No, no, no…
Karl Rove (role: against): Don’t, don’t be doing that again, John, we’ve lost sixty- five/seventeen.
Karl Rove (role: against): I’m delighted that we did better than the Upper West Side—
Karl Rove (role: against): You know, we got eight percent of the vote in one of the precincts up here, I mean, come on, man!
Karl Rove (role: against): All right, look, it’s clever to suggest that we ought to have the military, the style of courtroom justice we provide to our military, and provide that for enemy non-combatants, I mean enemy combatants.
Karl Rove (role: against): That’s what we attempted to do in the military justice system, is to the greatest possible degree possible duplicate our civil justice system.","{'breakdown': None, 'post': {'undecided': 5.0, 'for': 68.0, 'against': 27.0}, 'pre': {'undecided': 18.0, 'for': 65.0, 'against': 17.0}}",Jacob Weisberg,for,"Not at all, and people have far fewer rights under the military system."
4395,4461_1,test,Bush 43 is the Worst President of the Last 50 Years,"John Donvan<mod>: Author and correspondent for ABC News.
Jacob Weisberg<for>: Chairman & Editor-in-Chief of The Slate Group
William Kristol<against>: Editor of the influential Washington-based political magazine, the Weekly Standard
Simon Jenkins<for>: Journalist and Author
Karl Rove<against>: Fox News Contributor","Jacob Weisberg (role: for): We already had a system of military justice—
Jacob Weisberg (role: for): He decided he needed his own—
William Kristol (role: against): He signed legislation that Congress passed in 2005 and 2006.
John Donvan (role: mod): And I just want to say, it’s fine to register your reaction to this with applause.
John Donvan (role: mod): I mean, is there a sense of support for, for Bill Kristol’s argument?
John Donvan (role: mod): Karl Rove?
Karl Rove (role: against): Come on, man.
John Donvan (role: mod): I was trying to get the seventeen to applaud here.
Karl Rove (role: against): Come on!
Karl Rove (role: against): We shouldn't.
Karl Rove (role: against): And are you suggesting that we ought to Mirandize these people and keep a chain of evidence and all the other things that we normally do in both military and civilian courts for terrorists?
Jacob Weisberg (role: for): But the point is, under your system, they have no rights.
Jacob Weisberg (role: for): So, if the Bush administration decided that you were suspected of terrorism, you could be held indefinitely without a lawyer, without a hearing, without a trial.
Jacob Weisberg (role: for): I'm not saying that these—
Karl Rove (role: against): And in reality what it was focused at is, if we picked up a US Citizen who was a terrorist on a battlefield abroad, would we subject him to US law, or would we treat them as a terrorist—","{'breakdown': None, 'post': {'undecided': 5.0, 'for': 68.0, 'against': 27.0}, 'pre': {'undecided': 18.0, 'for': 65.0, 'against': 17.0}}",Jacob Weisberg,for,What if they happen not to be a terrorist?
4395,4439_0,test,Bush 43 is the Worst President of the Last 50 Years,"John Donvan<mod>: Author and correspondent for ABC News.
Jacob Weisberg<for>: Chairman & Editor-in-Chief of The Slate Group
William Kristol<against>: Editor of the influential Washington-based political magazine, the Weekly Standard
Simon Jenkins<for>: Journalist and Author
Karl Rove<against>: Fox News Contributor","John Donvan (role: mod): We’re going to take these two questions.
John Donvan (role: mod): Karl, the first question, why are the President’s approval ratings so low?
Karl Rove (role: against): And the economy’s bad.
Karl Rove (role: against): Truman left office with numbers lower than this President’s.
Karl Rove (role: against): If I could respond to the second one, rule of law.
Karl Rove (role: against): You may know something I don’t know.
Karl Rove (role: against): I think what you may be suggesting is why will I not testify in front of the United States Congress?
Karl Rove (role: against): The rule of law that says there’s a separation of powers between the executive and the legislative branches, and that the President of the United States has a right to receive confidential advice form his assistants, which has been upheld by the United States Supreme Court.
Karl Rove (role: against): If I'm called upon, and a court of law says that the President has no such right, I’ll testify.
Karl Rove (role: against): The Senate has refused to take any one of the options.
Karl Rove (role: against): And under penalty, I responded to those, and if you like, you can find my answers at Rove.com.
Karl Rove (role: against): But, there is a rule of law, and we ought to respect that rule of law that says there is a separation of powers between the branches, and that’s exactly why I’ve been directed by the President not to testify in front of Congress on these issues.
John Donvan (role: mod): We, the issue, that question was premised on the notion that America’s image has always rested on its adherence to the rule of law, and that the years of the Bush administration have, to some degree, to seem to have been a disintegration of the value of the Constitution.
Simon Jenkins (role: for): Well, I think the origin of this whole part of the discussion is the response to 9/11.
Simon Jenkins (role: for): And I think many people in Europe, and around the world, simply feel that America over- reacted, and so did Britain, I may say.
Simon Jenkins (role: for): It was a feeling that some new force had been unleashed on the world to which we had to respond by restricting our normal customary defenses and liberty.
Simon Jenkins (role: for): The consequence of it, however, is that we have, in a sense, played the terrorist’s game.
Simon Jenkins (role: for): And—
Simon Jenkins (role: for): Would that they were on the run.
William Kristol (role: against): Well, they haven't been very successful here, and they haven't been very successful in Western Europe, and they’ve actually not been very successful elsewhere.
William Kristol (role: against): It remains a huge problem of, a jihadist impulse in the Islamic world, which is, unfortunately, abetted by certain states.
William Kristol (role: against): Bush turned that around.
William Kristol (role: against): Bush has done less after the 9/11 attack than any other President has done, much, much less, he’s much more responsible than Franklin Roosevelt was after we were attacked in World War II.
William Kristol (role: against): We’ve had, you know, some controversial calls, and some tough calls.
John Donvan (role: mod): Bill, can I interrupt you—
Jacob Weisberg (role: for): One second—
Jacob Weisberg (role: for): Jack Goldsmith was drummed out of the Bush administration for challenging those decisions—
Jacob Weisberg (role: for): He was not—
Jacob Weisberg (role: for): But if you—","{'breakdown': None, 'post': {'undecided': 5.0, 'for': 68.0, 'against': 27.0}, 'pre': {'undecided': 18.0, 'for': 65.0, 'against': 17.0}}",Jacob Weisberg,for,"If you read Goldsmith’s book he was driven out, more or less."
4395,4473_0,test,Bush 43 is the Worst President of the Last 50 Years,"John Donvan<mod>: Author and correspondent for ABC News.
Jacob Weisberg<for>: Chairman & Editor-in-Chief of The Slate Group
William Kristol<against>: Editor of the influential Washington-based political magazine, the Weekly Standard
Simon Jenkins<for>: Journalist and Author
Karl Rove<against>: Fox News Contributor","Karl Rove (role: against): You know, we got eight percent of the vote in one of the precincts up here, I mean, come on, man!
Karl Rove (role: against): All right, look, it’s clever to suggest that we ought to have the military, the style of courtroom justice we provide to our military, and provide that for enemy non-combatants, I mean enemy combatants.
Karl Rove (role: against): That’s what we attempted to do in the military justice system, is to the greatest possible degree possible duplicate our civil justice system.
Jacob Weisberg (role: for): Not at all, and people have far fewer rights under the military system.
Jacob Weisberg (role: for): The prisoners at Guantanamo were originally denied access to a lawyer, we couldn't even find out who was there, and the original claim by the Bush administration was that this applied to citizens as well as non-citizens.
Karl Rove (role: against): You know what—
Karl Rove (role: against): With all due respect, you're making it sound like everybody on the Upper West Side needs to worry about being sent to the reeducation camps in Texas.
Jacob Weisberg (role: for): But here’s what you slipped in, if we picked up someone who’s a terrorist.
Jacob Weisberg (role: for): Some of these people have been acquitted.
William Kristol (role: against): Anyway, the big picture, look, the fact is in the big picture—
John Donvan (role: mod): Let’s take it to Bill Kristol.
Jacob Weisberg (role: for): No, that's exactly right.
Karl Rove (role: against): You're worried about him?
Karl Rove (role: against): I mean, what person are you worried about?
William Kristol (role: against): Yes.
William Kristol (role: against): While they themselves, of course, as you know well, in Continental Europe, treat their own citizens with many less rights, are much, much nastier to their minorities, Bush went out of his way, and with great success, to say this is not a war on Islam, we need to protect everybody’s rights, he was incredibly solicitous, as he should have been of Muslim-Americans, Muslim-Americans here have a much fairer and more equal playing field than Muslims do in most of these wonderful European countries that sit around having heart attacks about two hundred people held at Guantanamo…","{'breakdown': None, 'post': {'undecided': 5.0, 'for': 68.0, 'against': 27.0}, 'pre': {'undecided': 18.0, 'for': 65.0, 'against': 17.0}}",William Kristol,against,"And let’s just talk, Bush made two Supreme Court appointments, they were incredibly highly qualified."
4395,4486_0,test,Bush 43 is the Worst President of the Last 50 Years,"John Donvan<mod>: Author and correspondent for ABC News.
Jacob Weisberg<for>: Chairman & Editor-in-Chief of The Slate Group
William Kristol<against>: Editor of the influential Washington-based political magazine, the Weekly Standard
Simon Jenkins<for>: Journalist and Author
Karl Rove<against>: Fox News Contributor","Karl Rove (role: against): I mean, what person are you worried about?
William Kristol (role: against): Yes.
William Kristol (role: against): While they themselves, of course, as you know well, in Continental Europe, treat their own citizens with many less rights, are much, much nastier to their minorities, Bush went out of his way, and with great success, to say this is not a war on Islam, we need to protect everybody’s rights, he was incredibly solicitous, as he should have been of Muslim-Americans, Muslim-Americans here have a much fairer and more equal playing field than Muslims do in most of these wonderful European countries that sit around having heart attacks about two hundred people held at Guantanamo…
William Kristol (role: against): And let’s just talk, Bush made two Supreme Court appointments, they were incredibly highly qualified.
William Kristol (role: against): Whatever, they were conservative, of course, as Obama’s will be liberal, extremely highly qualified judges.
John Donvan (role: mod): Simon Jenkins?
Simon Jenkins (role: for): You will never persuade the outside world that you have not restricted liberty in America.
William Kristol (role: against): What things?
William Kristol (role: against): What have we done to Muslims in America?
Simon Jenkins (role: for): Arrested them.
Simon Jenkins (role: for): Incarcerated them without trial.
Karl Rove (role: against): Rounded them up?
Karl Rove (role: against): Rounded, rounded them up?","{'breakdown': None, 'post': {'undecided': 5.0, 'for': 68.0, 'against': 27.0}, 'pre': {'undecided': 18.0, 'for': 65.0, 'against': 17.0}}",William Kristol,against,Nonsense.
4395,4505_1,test,Bush 43 is the Worst President of the Last 50 Years,"John Donvan<mod>: Author and correspondent for ABC News.
Jacob Weisberg<for>: Chairman & Editor-in-Chief of The Slate Group
William Kristol<against>: Editor of the influential Washington-based political magazine, the Weekly Standard
Simon Jenkins<for>: Journalist and Author
Karl Rove<against>: Fox News Contributor","Karl Rove (role: against): Name one instance.
Simon Jenkins (role: for): Vanished.
William Kristol (role: against): Well, that—
Simon Jenkins (role: for): But you didn't need to do it, you didn't need to do it—
John Donvan (role: mod): All right, let’s come back to some questions.
Simon Jenkins (role: for): You didn't need Guantanamo Bay.
Simon Jenkins (role: for): You’ve got the world believing America is a less robust place, and it really is.
William Kristol (role: against): Is that—
William Kristol (role: against): …China and India?
Simon Jenkins (role: for): No.
Simon Jenkins (role: for): Yeah, yeah.","{'breakdown': None, 'post': {'undecided': 5.0, 'for': 68.0, 'against': 27.0}, 'pre': {'undecided': 18.0, 'for': 65.0, 'against': 17.0}}",William Kristol,against,"Not all of Western… It does, it does!"
4395,4531_4,test,Bush 43 is the Worst President of the Last 50 Years,"John Donvan<mod>: Author and correspondent for ABC News.
Jacob Weisberg<for>: Chairman & Editor-in-Chief of The Slate Group
William Kristol<against>: Editor of the influential Washington-based political magazine, the Weekly Standard
Simon Jenkins<for>: Journalist and Author
Karl Rove<against>: Fox News Contributor","William Kristol (role: against): We published in the Weekly Standard of, in July of 2001 an article by Reuel Marc Gerecht, who I think has participated in these debates, alarmed that we were not doing enough to fight al Qaeda, that they had bombed the USS Cole in October of 2000, and that neither the Bush administration, nor the Congress, the Democrats, Republicans, really understood how serious the threat of al Qaeda was.
William Kristol (role: against): So yes, there is blame to go around on 9/11.
Jacob Weisberg (role: for): Can we just, one more word on this, because if you read Richard Clarke’s book, or some of the other inside accounts of this, it’s clear, it’s not that nobody had heard of al Qaeda, Richard Clarke, for example, was running around with his hair on fire about how dangerous this threat was.
William Kristol (role: against): The focus…?
Jacob Weisberg (role: for): Well they…
Jacob Weisberg (role: for): They launched missile strikes—
Jacob Weisberg (role: for): …on Osama bin Laden—
Jacob Weisberg (role: for): They missed.
Jacob Weisberg (role: for): They started a little later.
John Donvan (role: mod): A question you were asked, who is the worst President of the last fifty years?
William Kristol (role: against): I mean, Lyndon Johnson probably made the worst mistake, perhaps, of the last fifty years, with Vietnam, but he also deserves a huge amount of credit, I think, and I’ll say this as a conservative and a Republican, some of what he did in terms of, certainly, civil rights, and I would say something like Medicare.
William Kristol (role: against): I do think, at the same time, personal, corruption of the political system for political, of the judicial system, and of the governmental system for political ends, clearly Nixon.
William Kristol (role: against): So, the seventies was a bad decade, in my opinion, for American presidents, and for America, and for the world.
John Donvan (role: mod): Karl Rove, we had a questioner say that President Bush was a big spender.
Karl Rove (role: against): Let’s take a look at discretionary domestic spending.
Karl Rove (role: against): That means that would double the discretionary spending of the Federal government, if left at that rate, in five and a half years.
Karl Rove (role: against): Been hard to do.
William Kristol (role: against): And the biggest, and the biggest spending item is, are two things, the tax cuts, we can debate economic policy, but I think an awful lot of people think especially 2003 tax cuts were sensible and ended up producing, actually, a lot of revenue.
William Kristol (role: against): Medicare exists, it is a pretty good program, it had to be improved, it had to be updated by bringing prescription drugs into it.","{'breakdown': None, 'post': {'undecided': 5.0, 'for': 68.0, 'against': 27.0}, 'pre': {'undecided': 18.0, 'for': 65.0, 'against': 17.0}}",William Kristol,against,"Now, if you're a strict, small government libertarian conservative, you would object to Bush starting a new entitlement program, and that’s a defensible, philosophical position, but in that case, the biggest domestic expenditure, the biggest piece of domestic legislation of the Bush administration, it did what Bush said it was going to do."
4395,4484_0,test,Bush 43 is the Worst President of the Last 50 Years,"John Donvan<mod>: Author and correspondent for ABC News.
Jacob Weisberg<for>: Chairman & Editor-in-Chief of The Slate Group
William Kristol<against>: Editor of the influential Washington-based political magazine, the Weekly Standard
Simon Jenkins<for>: Journalist and Author
Karl Rove<against>: Fox News Contributor","Karl Rove (role: against): Name one guy you're worried about.
Karl Rove (role: against): You're worried about John, John Lindh?
Jacob Weisberg (role: for): I'm, I'm—
William Kristol (role: against): Was the Bush administration bad at explaining their policies, especially abroad?
William Kristol (role: against): Did people abroad take a kind of cavalier and really, hypocritical sense of pleasure in decrying those ridiculous Americans with all this stuff?
John Donvan (role: mod): Simon, let’s—
William Kristol (role: against): Alito, sixty-one appointments to Federal courts.
William Kristol (role: against): He made a couple of mistakes, I think, in his appointments, out of excessive loyalty, perhaps with Alberto Gonzales, but the fact is, Ashcroft was a serious Attorney General, and then he brought in Mukasey, and he’s leaving an intact and functioning legal system which we can be proud of given the threats we’re facing.
Simon Jenkins (role: for): What I think is extraordinary to people abroad, is that those of us who are enthusiasts for America and American liberties cannot see why you needed to do these things.
Simon Jenkins (role: for): You will never persuade them that you have not taken out Muslims as a particular group, and you will never, and you never persuade them that you really needed to do these things.
Simon Jenkins (role: for): Because—
William Kristol (role: against): What has happened?
William Kristol (role: against): We’ve arrested Muslims in America?
William Kristol (role: against): We’ve incarcerated—","{'breakdown': None, 'post': {'undecided': 5.0, 'for': 68.0, 'against': 27.0}, 'pre': {'undecided': 18.0, 'for': 65.0, 'against': 17.0}}",William Kristol,against,…Muslims in America without trial?
4395,4485_1,test,Bush 43 is the Worst President of the Last 50 Years,"John Donvan<mod>: Author and correspondent for ABC News.
Jacob Weisberg<for>: Chairman & Editor-in-Chief of The Slate Group
William Kristol<against>: Editor of the influential Washington-based political magazine, the Weekly Standard
Simon Jenkins<for>: Journalist and Author
Karl Rove<against>: Fox News Contributor","Karl Rove (role: against): You're worried about John, John Lindh?
Jacob Weisberg (role: for): I'm, I'm—
William Kristol (role: against): Was the Bush administration bad at explaining their policies, especially abroad?
William Kristol (role: against): Did people abroad take a kind of cavalier and really, hypocritical sense of pleasure in decrying those ridiculous Americans with all this stuff?
John Donvan (role: mod): Simon, let’s—
William Kristol (role: against): Alito, sixty-one appointments to Federal courts.
William Kristol (role: against): He made a couple of mistakes, I think, in his appointments, out of excessive loyalty, perhaps with Alberto Gonzales, but the fact is, Ashcroft was a serious Attorney General, and then he brought in Mukasey, and he’s leaving an intact and functioning legal system which we can be proud of given the threats we’re facing.
Simon Jenkins (role: for): What I think is extraordinary to people abroad, is that those of us who are enthusiasts for America and American liberties cannot see why you needed to do these things.
Simon Jenkins (role: for): You will never persuade them that you have not taken out Muslims as a particular group, and you will never, and you never persuade them that you really needed to do these things.
Simon Jenkins (role: for): Because—
William Kristol (role: against): What has happened?
William Kristol (role: against): We’ve arrested Muslims in America?
William Kristol (role: against): We’ve incarcerated—
William Kristol (role: against): …Muslims in America without trial?","{'breakdown': None, 'post': {'undecided': 5.0, 'for': 68.0, 'against': 27.0}, 'pre': {'undecided': 18.0, 'for': 65.0, 'against': 17.0}}",Karl Rove,against,Name one?
4395,4463_0,test,Bush 43 is the Worst President of the Last 50 Years,"John Donvan<mod>: Author and correspondent for ABC News.
Jacob Weisberg<for>: Chairman & Editor-in-Chief of The Slate Group
William Kristol<against>: Editor of the influential Washington-based political magazine, the Weekly Standard
Simon Jenkins<for>: Journalist and Author
Karl Rove<against>: Fox News Contributor","Jacob Weisberg (role: for): No, he set up his own alternate system.
William Kristol (role: against): He signed legislation—
William Kristol (role: against): …that Congress passed.
John Donvan (role: mod): Karl Rove, let’s bring in Karl Rove.
John Donvan (role: mod): I heard it for Jacob, I haven't heard it for Bill Kristol.
William Kristol (role: against): No, no, no…
Karl Rove (role: against): Don’t, don’t be doing that again, John, we’ve lost sixty- five/seventeen.
Karl Rove (role: against): I’m delighted that we did better than the Upper West Side—
Karl Rove (role: against): You know, we got eight percent of the vote in one of the precincts up here, I mean, come on, man!
Karl Rove (role: against): All right, look, it’s clever to suggest that we ought to have the military, the style of courtroom justice we provide to our military, and provide that for enemy non-combatants, I mean enemy combatants.
Karl Rove (role: against): That’s what we attempted to do in the military justice system, is to the greatest possible degree possible duplicate our civil justice system.
Jacob Weisberg (role: for): Not at all, and people have far fewer rights under the military system.
Jacob Weisberg (role: for): The prisoners at Guantanamo were originally denied access to a lawyer, we couldn't even find out who was there, and the original claim by the Bush administration was that this applied to citizens as well as non-citizens.
Karl Rove (role: against): You know what—
Karl Rove (role: against): With all due respect, you're making it sound like everybody on the Upper West Side needs to worry about being sent to the reeducation camps in Texas.
Jacob Weisberg (role: for): But here’s what you slipped in, if we picked up someone who’s a terrorist.
Jacob Weisberg (role: for): Some of these people have been acquitted.","{'breakdown': None, 'post': {'undecided': 5.0, 'for': 68.0, 'against': 27.0}, 'pre': {'undecided': 18.0, 'for': 65.0, 'against': 17.0}}",William Kristol,against,"Anyway, the big picture, look, the fact is in the big picture—"
4395,4456_1,test,Bush 43 is the Worst President of the Last 50 Years,"John Donvan<mod>: Author and correspondent for ABC News.
Jacob Weisberg<for>: Chairman & Editor-in-Chief of The Slate Group
William Kristol<against>: Editor of the influential Washington-based political magazine, the Weekly Standard
Simon Jenkins<for>: Journalist and Author
Karl Rove<against>: Fox News Contributor","William Kristol (role: against): Bush—
William Kristol (role: against): Bush has lost fewer court decisions than almost any president has.
William Kristol (role: against): You can, maybe the five were right, maybe Bush shouldn't have gone quite as far as he did in some of the claims he made about Guantanamo.
William Kristol (role: against): We are not going to be able to provide them all civil trials.
Jacob Weisberg (role: for): Why can't you deal with them with military trials?
William Kristol (role: against): We are, he set up a system of military trials—
Jacob Weisberg (role: for): We already had a system of military justice—
Jacob Weisberg (role: for): He decided he needed his own—
William Kristol (role: against): He signed legislation that Congress passed in 2005 and 2006.
John Donvan (role: mod): And I just want to say, it’s fine to register your reaction to this with applause.
John Donvan (role: mod): I mean, is there a sense of support for, for Bill Kristol’s argument?
John Donvan (role: mod): Karl Rove?
Karl Rove (role: against): Come on, man.
John Donvan (role: mod): I was trying to get the seventeen to applaud here.","{'breakdown': None, 'post': {'undecided': 5.0, 'for': 68.0, 'against': 27.0}, 'pre': {'undecided': 18.0, 'for': 65.0, 'against': 17.0}}",Karl Rove,against,Come on!
4395,4490_0,test,Bush 43 is the Worst President of the Last 50 Years,"John Donvan<mod>: Author and correspondent for ABC News.
Jacob Weisberg<for>: Chairman & Editor-in-Chief of The Slate Group
William Kristol<against>: Editor of the influential Washington-based political magazine, the Weekly Standard
Simon Jenkins<for>: Journalist and Author
Karl Rove<against>: Fox News Contributor","John Donvan (role: mod): Simon, let’s—
William Kristol (role: against): Alito, sixty-one appointments to Federal courts.
William Kristol (role: against): He made a couple of mistakes, I think, in his appointments, out of excessive loyalty, perhaps with Alberto Gonzales, but the fact is, Ashcroft was a serious Attorney General, and then he brought in Mukasey, and he’s leaving an intact and functioning legal system which we can be proud of given the threats we’re facing.
Simon Jenkins (role: for): What I think is extraordinary to people abroad, is that those of us who are enthusiasts for America and American liberties cannot see why you needed to do these things.
Simon Jenkins (role: for): You will never persuade them that you have not taken out Muslims as a particular group, and you will never, and you never persuade them that you really needed to do these things.
Simon Jenkins (role: for): Because—
William Kristol (role: against): What has happened?
William Kristol (role: against): We’ve arrested Muslims in America?
William Kristol (role: against): We’ve incarcerated—
William Kristol (role: against): …Muslims in America without trial?
Karl Rove (role: against): Name one?
Karl Rove (role: against): Name one instance.
Simon Jenkins (role: for): Vanished.","{'breakdown': None, 'post': {'undecided': 5.0, 'for': 68.0, 'against': 27.0}, 'pre': {'undecided': 18.0, 'for': 65.0, 'against': 17.0}}",William Kristol,against,"Well, that—"
4395,4456_4,test,Bush 43 is the Worst President of the Last 50 Years,"John Donvan<mod>: Author and correspondent for ABC News.
Jacob Weisberg<for>: Chairman & Editor-in-Chief of The Slate Group
William Kristol<against>: Editor of the influential Washington-based political magazine, the Weekly Standard
Simon Jenkins<for>: Journalist and Author
Karl Rove<against>: Fox News Contributor","Jacob Weisberg (role: for): But the point is you--I'm amazed by--I appreciate how open minded you are about some of these issues.
Jacob Weisberg (role: for): Closing Guantanamo is no big deal, we have them here, we have them there.
Jacob Weisberg (role: for): I mean, these go to the heart of the questions about the rule of law and the Constitution, and the question of whether terror suspects…
Jacob Weisberg (role: for): The question—
Jacob Weisberg (role: for): The question—
William Kristol (role: against): He lost two five to four decisions.
William Kristol (role: against): But we are going to have to detain people.
William Kristol (role: against): I do not believe that is a way you can deal with terrorists captured on the battlefield.
Jacob Weisberg (role: for): We have an existing—
Jacob Weisberg (role: for): No, he set up his own alternate system.
William Kristol (role: against): He signed legislation—
William Kristol (role: against): …that Congress passed.
John Donvan (role: mod): Karl Rove, let’s bring in Karl Rove.
John Donvan (role: mod): I heard it for Jacob, I haven't heard it for Bill Kristol.
William Kristol (role: against): No, no, no…
Karl Rove (role: against): Don’t, don’t be doing that again, John, we’ve lost sixty- five/seventeen.
Karl Rove (role: against): I’m delighted that we did better than the Upper West Side—
Karl Rove (role: against): You know, we got eight percent of the vote in one of the precincts up here, I mean, come on, man!
Karl Rove (role: against): All right, look, it’s clever to suggest that we ought to have the military, the style of courtroom justice we provide to our military, and provide that for enemy non-combatants, I mean enemy combatants.","{'breakdown': None, 'post': {'undecided': 5.0, 'for': 68.0, 'against': 27.0}, 'pre': {'undecided': 18.0, 'for': 65.0, 'against': 17.0}}",Karl Rove,against,"That’s what we attempted to do in the military justice system, is to the greatest possible degree possible duplicate our civil justice system."
4395,4456_2,test,Bush 43 is the Worst President of the Last 50 Years,"John Donvan<mod>: Author and correspondent for ABC News.
Jacob Weisberg<for>: Chairman & Editor-in-Chief of The Slate Group
William Kristol<against>: Editor of the influential Washington-based political magazine, the Weekly Standard
Simon Jenkins<for>: Journalist and Author
Karl Rove<against>: Fox News Contributor","Jacob Weisberg (role: for): But the point is you--I'm amazed by--I appreciate how open minded you are about some of these issues.
Jacob Weisberg (role: for): Closing Guantanamo is no big deal, we have them here, we have them there.
Jacob Weisberg (role: for): I mean, these go to the heart of the questions about the rule of law and the Constitution, and the question of whether terror suspects…
Jacob Weisberg (role: for): The question—
Jacob Weisberg (role: for): The question—
William Kristol (role: against): He lost two five to four decisions.
William Kristol (role: against): But we are going to have to detain people.
William Kristol (role: against): I do not believe that is a way you can deal with terrorists captured on the battlefield.
Jacob Weisberg (role: for): We have an existing—
Jacob Weisberg (role: for): No, he set up his own alternate system.
William Kristol (role: against): He signed legislation—
William Kristol (role: against): …that Congress passed.
John Donvan (role: mod): Karl Rove, let’s bring in Karl Rove.
John Donvan (role: mod): I heard it for Jacob, I haven't heard it for Bill Kristol.
William Kristol (role: against): No, no, no…
Karl Rove (role: against): Don’t, don’t be doing that again, John, we’ve lost sixty- five/seventeen.
Karl Rove (role: against): I’m delighted that we did better than the Upper West Side—
Karl Rove (role: against): You know, we got eight percent of the vote in one of the precincts up here, I mean, come on, man!","{'breakdown': None, 'post': {'undecided': 5.0, 'for': 68.0, 'against': 27.0}, 'pre': {'undecided': 18.0, 'for': 65.0, 'against': 17.0}}",Karl Rove,against,"All right, look, it’s clever to suggest that we ought to have the military, the style of courtroom justice we provide to our military, and provide that for enemy non-combatants, I mean enemy combatants."
4395,4505_6,test,Bush 43 is the Worst President of the Last 50 Years,"John Donvan<mod>: Author and correspondent for ABC News.
Jacob Weisberg<for>: Chairman & Editor-in-Chief of The Slate Group
William Kristol<against>: Editor of the influential Washington-based political magazine, the Weekly Standard
Simon Jenkins<for>: Journalist and Author
Karl Rove<against>: Fox News Contributor","William Kristol (role: against): Nonsense.
Simon Jenkins (role: for): The, belabor me all day with lists of people who have vanished.
Karl Rove (role: against): You know—
Karl Rove (role: against): This is on the border of lunacy, with all due respect.
Karl Rove (role: against): We didn't do it!
Jacob Weisberg (role: for): Hang on, hang on here.
John Donvan (role: mod): I see down in, down in the front row, there—
William Kristol (role: against): Now, what part of the world is that?
Simon Jenkins (role: for): You—
William Kristol (role: against): Do they have… I'm serious.
William Kristol (role: against): Let’s talk about “the world.”
William Kristol (role: against): The world turns out to be a certain class of liberal elites in Western Europe.
William Kristol (role: against): Is Bush… Is America unpopular?
William Kristol (role: against): Is America unpopular, has Bush’s policy towards China been terrible in terms of Chinese views?","{'breakdown': None, 'post': {'undecided': 5.0, 'for': 68.0, 'against': 27.0}, 'pre': {'undecided': 18.0, 'for': 65.0, 'against': 17.0}}",William Kristol,against,"Even in Western Europe, when Bush took over, there were rather anti-American prime ministers, democratically elected obviously, in France and in Germany—"
4395,4456_5,test,Bush 43 is the Worst President of the Last 50 Years,"John Donvan<mod>: Author and correspondent for ABC News.
Jacob Weisberg<for>: Chairman & Editor-in-Chief of The Slate Group
William Kristol<against>: Editor of the influential Washington-based political magazine, the Weekly Standard
Simon Jenkins<for>: Journalist and Author
Karl Rove<against>: Fox News Contributor","William Kristol (role: against): Bush—
William Kristol (role: against): Bush has lost fewer court decisions than almost any president has.
William Kristol (role: against): You can, maybe the five were right, maybe Bush shouldn't have gone quite as far as he did in some of the claims he made about Guantanamo.
William Kristol (role: against): We are not going to be able to provide them all civil trials.
Jacob Weisberg (role: for): Why can't you deal with them with military trials?
William Kristol (role: against): We are, he set up a system of military trials—
Jacob Weisberg (role: for): We already had a system of military justice—
Jacob Weisberg (role: for): He decided he needed his own—
William Kristol (role: against): He signed legislation that Congress passed in 2005 and 2006.
John Donvan (role: mod): And I just want to say, it’s fine to register your reaction to this with applause.
John Donvan (role: mod): I mean, is there a sense of support for, for Bill Kristol’s argument?
John Donvan (role: mod): Karl Rove?
Karl Rove (role: against): Come on, man.
John Donvan (role: mod): I was trying to get the seventeen to applaud here.
Karl Rove (role: against): Come on!
Karl Rove (role: against): We shouldn't.","{'breakdown': None, 'post': {'undecided': 5.0, 'for': 68.0, 'against': 27.0}, 'pre': {'undecided': 18.0, 'for': 65.0, 'against': 17.0}}",Karl Rove,against,And are you suggesting that we ought to Mirandize these people and keep a chain of evidence and all the other things that we normally do in both military and civilian courts for terrorists?
